Date,Open,High,Low,Close,Volume
11/06/2019 16:00:00,4146,4146,4049,4127,119179022
12/06/2019 16:00:00,4068,4107,4068,4107,95227777
13/06/2019 16:00:00,4146,4146,4078,4098,119747696
14/06/2019 16:00:00,4068,4137,4068,4127,74107108
17/06/2019 16:00:00,4146,4146,4098,4098,56574084
18/06/2019 16:00:00,4078,4156,4078,4156,162302599
19/06/2019 16:00:00,4215,4234,4176,4185,171403068
20/06/2019 16:00:00,4224,4224,4176,4205,110409840
21/06/2019 16:00:00,4185,4254,4156,4254,174447865
24/06/2019 16:00:00,4205,4244,4185,4205,84634802
25/06/2019 16:00:00,4244,4244,4185,4224,60943092
26/06/2019 16:00:00,4224,4263,4215,4254,105422654
27/06/2019 16:00:00,4273,4283,4244,4273,83791218
28/06/2019 16:00:00,4263,4293,4244,4254,105146413
01/07/2019 16:00:00,4293,4312,4273,4312,107467240
02/07/2019 16:00:00,4312,4312,4254,4302,137802756
03/07/2019 16:00:00,4283,4312,4254,4293,76232069
04/07/2019 16:00:00,4254,4293,4254,4283,39655546
05/07/2019 16:00:00,4312,4312,4273,4293,55116104
08/07/2019 16:00:00,4273,4302,4263,4293,47389567
09/07/2019 16:00:00,4263,4302,4263,4302,66337011
10/07/2019 16:00:00,4302,4371,4293,4361,83003079
11/07/2019 16:00:00,4380,4429,4371,4400,93702967
12/07/2019 16:00:00,4400,4429,4380,4400,66190534
15/07/2019 16:00:00,4429,4449,4410,4419,70679469
16/07/2019 16:00:00,4390,4439,4390,4439,86590315
17/07/2019 16:00:00,4410,4439,4390,4410,66936742
18/07/2019 16:00:00,4390,4400,4332,4341,78954804
19/07/2019 16:00:00,4341,4380,4332,4371,65944228
22/07/2019 16:00:00,4390,4400,4351,4390,42993496
23/07/2019 16:00:00,4390,4390,4361,4380,44400738
24/07/2019 16:00:00,4410,4410,4332,4341,54380047
25/07/2019 16:00:00,4361,4371,4341,4351,61914803
26/07/2019 16:00:00,4302,4361,4293,4332,79316946
29/07/2019 16:00:00,4371,4371,4332,4351,94174993
30/07/2019 16:00:00,4390,4390,4351,4390,70475492
31/07/2019 16:00:00,4390,4400,4341,4371,108481698
01/08/2019 16:00:00,4380,4400,4302,4341,147218929
02/08/2019 16:00:00,4293,4361,4283,4341,122327442
05/08/2019 16:00:00,4302,4312,4166,4166,154609887
06/08/2019 16:00:00,4000,4107,3922,4000,253830596
07/08/2019 16:00:00,4039,4185,4039,4146,150652525
08/08/2019 16:00:00,4146,4215,4146,4185,95670990
09/08/2019 16:00:00,4224,4244,4195,4224,84534039
12/08/2019 16:00:00,4273,4273,4185,4195,52334223
13/08/2019 16:00:00,4224,4224,4146,4176,82137874
