Date,Open,High,Low,Close,Volume
03/07/2015 16:00:00,7025,7075,7000,7050,6851900
06/07/2015 16:00:00,7000,7025,6975,7000,9014900
07/07/2015 16:00:00,6950,7000,6825,6900,20613600
08/07/2015 16:00:00,6850,6850,6625,6650,21682400
09/07/2015 16:00:00,6675,6675,6550,6650,17989000
10/07/2015 16:00:00,6700,6725,6550,6675,16952200
13/07/2015 16:00:00,6700,6825,6675,6800,12422900
14/07/2015 16:00:00,6825,6875,6800,6850,13242800
15/07/2015 16:00:00,6775,6825,6650,6825,12739900
22/07/2015 16:00:00,6825,6950,6750,6950,37014300
23/07/2015 16:00:00,6825,6900,6800,6875,9166500
24/07/2015 16:00:00,6825,6825,6625,6650,19084500
27/07/2015 16:00:00,6550,6650,6425,6425,16772300
28/07/2015 16:00:00,6425,6500,6325,6350,15407000
29/07/2015 16:00:00,6425,6525,6400,6425,11756200
30/07/2015 16:00:00,6500,6575,6450,6575,9846500
31/07/2015 16:00:00,6525,6775,6450,6650,24882200
03/08/2015 16:00:00,6475,6700,6475,6700,28586900
04/08/2015 16:00:00,6600,6800,6600,6625,20860700
05/08/2015 16:00:00,6700,6850,6650,6800,36782900
06/08/2015 16:00:00,6825,6875,6725,6750,29146300
07/08/2015 16:00:00,6700,6750,6525,6600,22710400
10/08/2015 16:00:00,6525,6575,6425,6500,30663500
11/08/2015 16:00:00,6525,6575,6175,6175,31006800
12/08/2015 16:00:00,6000,6125,5950,6075,27584800
13/08/2015 16:00:00,6075,6450,6075,6400,18817400
14/08/2015 16:00:00,6325,6450,6225,6425,21105000
18/08/2015 16:00:00,6325,6400,6150,6175,29064600
19/08/2015 16:00:00,6100,6225,6100,6175,21154600
20/08/2015 16:00:00,6075,6250,6025,6200,18917100
21/08/2015 16:00:00,6100,6125,6025,6050,21392600
24/08/2015 16:00:00,5950,6000,5650,5675,50622200
25/08/2015 16:00:00,5700,5950,5500,5600,55701400
26/08/2015 16:00:00,5625,5725,5450,5625,47400200
27/08/2015 16:00:00,5725,6000,5725,5825,74809000
28/08/2015 16:00:00,5950,6000,5650,5775,46871900
31/08/2015 16:00:00,5750,5925,5700,5925,50011800
01/09/2015 16:00:00,5900,5900,5700,5700,24640200
02/09/2015 16:00:00,5700,5975,5625,5975,33341500
03/09/2015 16:00:00,6000,6150,5900,6150,18314300
04/09/2015 16:00:00,6050,6200,6025,6200,15446400
07/09/2015 16:00:00,6175,6175,5800,5850,27141800
08/09/2015 16:00:00,5825,5925,5775,5875,18549800
09/09/2015 16:00:00,5950,6150,5950,6100,23300900
10/09/2015 16:00:00,5950,6075,5875,6050,20709500
11/09/2015 16:00:00,6125,6200,6075,6125,9601400
14/09/2015 16:00:00,6200,6200,6050,6125,13728900
15/09/2015 16:00:00,6100,6125,6000,6025,19097000
16/09/2015 16:00:00,6025,6025,5875,5900,21072400
17/09/2015 16:00:00,5950,5975,5850,5925,22144100
18/09/2015 16:00:00,5900,5950,5775,5800,38443500
21/09/2015 16:00:00,5750,5825,5725,5800,11190000
22/09/2015 16:00:00,5850,5850,5750,5800,15504600
23/09/2015 16:00:00,5700,5700,5500,5500,30132500
25/09/2015 16:00:00,5575,5575,5500,5550,31192500
28/09/2015 16:00:00,5500,5525,5175,5175,28111800
29/09/2015 16:00:00,5050,5300,4975,5300,35135400
30/09/2015 16:00:00,5325,5350,5200,5225,35724600
