Date,Open,High,Low,Close,Volume
01/10/2014 16:00:00,1030.47,1054.22,1030.47,1030.47,7059900
02/10/2014 16:00:00,992.48,1025.72,987.73,992.48,13783300
03/10/2014 16:00:00,973.49,997.23,973.49,973.49,5625400
06/10/2014 16:00:00,968.74,992.48,968.74,968.74,5129500
07/10/2014 16:00:00,973.49,978.24,959.24,973.49,9029000
08/10/2014 16:00:00,963.99,973.49,954.49,963.99,8011200
09/10/2014 16:00:00,968.74,973.49,963.99,968.74,5109400
10/10/2014 16:00:00,940.25,959.24,940.25,940.25,16806000
13/10/2014 16:00:00,935.5,949.74,935.5,935.5,5492000
14/10/2014 16:00:00,940.25,949.74,935.5,940.25,9067100
15/10/2014 16:00:00,949.74,959.24,940.25,949.74,13494200
16/10/2014 16:00:00,940.25,949.74,935.5,940.25,13654500
17/10/2014 16:00:00,902.26,945,888.01,902.26,80177100
20/10/2014 16:00:00,907.01,926,907.01,907.01,22993900
21/10/2014 16:00:00,902.26,916.5,902.26,902.26,4524000
22/10/2014 16:00:00,911.75,921.25,907.01,911.75,18534000
23/10/2014 16:00:00,911.75,921.25,907.01,911.75,11552800
24/10/2014 16:00:00,911.75,921.25,907.01,911.75,6774400
27/10/2014 16:00:00,897.51,921.25,897.51,897.51,8962200
28/10/2014 16:00:00,897.51,902.26,892.76,897.51,4151100
29/10/2014 16:00:00,892.76,916.5,878.51,892.76,39176000
30/10/2014 16:00:00,911.75,921.25,888.01,911.75,40133500
31/10/2014 16:00:00,921.25,935.5,911.75,921.25,41945500
03/11/2014 16:00:00,897.51,921.25,897.51,897.51,19595400
04/11/2014 16:00:00,892.76,907.01,892.76,892.76,8764200
05/11/2014 16:00:00,888.01,897.51,888.01,888.01,8331300
06/11/2014 16:00:00,897.51,902.26,888.01,897.51,13095100
07/11/2014 16:00:00,888.01,902.26,883.26,888.01,8936900
10/11/2014 16:00:00,878.51,892.76,878.51,878.51,9188800
11/11/2014 16:00:00,873.76,888.01,873.76,873.76,8489300
12/11/2014 16:00:00,873.76,888.01,873.76,873.76,8182200
13/11/2014 16:00:00,892.76,902.26,873.76,892.76,20446400
14/11/2014 16:00:00,888.01,897.51,883.26,888.01,5695900
17/11/2014 16:00:00,888.01,892.76,883.26,883.26,4020100
18/11/2014 16:00:00,883.26,892.76,883.26,883.26,4938100
19/11/2014 16:00:00,883.26,897.51,883.26,883.26,5473300
20/11/2014 16:00:00,907.01,907.01,888.01,907.01,16038300
21/11/2014 16:00:00,930.75,935.5,911.75,930.75,33562300
24/11/2014 16:00:00,949.74,959.24,940.25,949.74,35293200
25/11/2014 16:00:00,940.25,949.74,930.75,940.25,12328000
26/11/2014 16:00:00,921.25,940.25,916.5,921.25,7910600
27/11/2014 16:00:00,930.75,935.5,926,930.75,4667300
28/11/2014 16:00:00,930.75,935.5,926,930.75,8367700
01/12/2014 16:00:00,921.25,930.75,911.75,930.75,9255100
02/12/2014 16:00:00,935.5,949.74,930.75,935.5,12883700
03/12/2014 16:00:00,940.25,949.74,926,926,8867600
04/12/2014 16:00:00,935.5,945,921.25,930.75,11478800
05/12/2014 16:00:00,935.5,940.25,916.5,916.5,11666000
08/12/2014 16:00:00,916.5,921.25,902.26,911.75,11329600
09/12/2014 16:00:00,916.5,926,907.01,916.5,4322600
10/12/2014 16:00:00,921.25,935.5,916.5,916.5,11645400
11/12/2014 16:00:00,916.5,921.25,907.01,907.01,5922800
12/12/2014 16:00:00,911.75,926,907.01,921.25,6281400
15/12/2014 16:00:00,911.75,921.25,907.01,907.01,8683000
16/12/2014 16:00:00,907.01,930.75,897.51,921.25,18453000
17/12/2014 16:00:00,911.75,935.5,911.75,930.75,14882800
18/12/2014 16:00:00,930.75,935.5,916.5,916.5,7997400
19/12/2014 16:00:00,921.25,930.75,916.5,930.75,5939900
22/12/2014 16:00:00,935.5,940.25,921.25,935.5,6287200
23/12/2014 16:00:00,930.75,982.98,930.75,973.49,44311400
24/12/2014 16:00:00,978.24,1049.47,973.49,1030.47,67458200
29/12/2014 16:00:00,1035.22,1063.71,1035.22,1039.97,26039300
30/12/2014 16:00:00,1039.97,1049.47,1001.98,1011.48,17710500
02/01/2015 16:00:00,1011.48,1011.48,982.98,992.48,5037500
05/01/2015 16:00:00,987.73,997.23,978.24,987.73,8083000
06/01/2015 16:00:00,978.24,987.73,963.99,973.49,9832400
07/01/2015 16:00:00,973.49,997.23,973.49,987.73,12039400
08/01/2015 16:00:00,1006.73,1077.96,1006.73,1058.96,73281600
09/01/2015 16:00:00,1068.46,1073.21,1030.47,1030.47,35170200
12/01/2015 16:00:00,1025.72,1054.22,1025.72,1035.22,21993000
13/01/2015 16:00:00,1035.22,1054.22,1020.97,1030.47,12463900
14/01/2015 16:00:00,1020.97,1044.72,1016.23,1016.23,13432900
15/01/2015 16:00:00,1016.23,1030.47,1006.73,1016.23,12042900
16/01/2015 16:00:00,1016.23,1030.47,1001.98,1001.98,11905300
19/01/2015 16:00:00,1006.73,1020.97,992.48,997.23,9954400
20/01/2015 16:00:00,1001.98,1011.48,992.48,1001.98,10456900
21/01/2015 16:00:00,1011.48,1016.23,997.23,997.23,8252900
22/01/2015 16:00:00,1001.98,1016.23,992.48,1001.98,10511400
23/01/2015 16:00:00,1006.73,1016.23,1001.98,1006.73,12721200
26/01/2015 16:00:00,1001.98,1011.48,968.74,978.24,16474900
27/01/2015 16:00:00,997.23,1025.72,997.23,1011.48,26530500
28/01/2015 16:00:00,1001.98,1011.48,997.23,997.23,5403500
29/01/2015 16:00:00,1001.98,1025.72,1001.98,1016.23,20276700
30/01/2015 16:00:00,1016.23,1030.47,1011.48,1011.48,19095300
02/02/2015 16:00:00,1006.73,1011.48,997.23,1001.98,6759800
03/02/2015 16:00:00,1006.73,1016.23,1001.98,1001.98,11002200
04/02/2015 16:00:00,1006.73,1020.97,997.23,997.23,15664100
05/02/2015 16:00:00,997.23,1001.98,978.24,982.98,12060900
06/02/2015 16:00:00,978.24,992.48,978.24,987.73,8493200
09/02/2015 16:00:00,987.73,1001.98,978.24,982.98,10084300
10/02/2015 16:00:00,982.98,992.48,978.24,982.98,3999800
11/02/2015 16:00:00,1006.73,1025.72,997.23,1016.23,32524000
12/02/2015 16:00:00,1016.23,1020.97,997.23,1001.98,10890800
13/02/2015 16:00:00,1001.98,1011.48,992.48,997.23,9417700
16/02/2015 16:00:00,997.23,1001.98,982.98,992.48,9615700
17/02/2015 16:00:00,987.73,992.48,978.24,978.24,7945800
18/02/2015 16:00:00,982.98,992.48,978.24,982.98,7353500
20/02/2015 16:00:00,982.98,987.73,978.24,978.24,4256000
23/02/2015 16:00:00,978.24,987.73,968.74,968.74,6178800
24/02/2015 16:00:00,982.98,982.98,954.49,954.49,8468600
25/02/2015 16:00:00,959.24,968.74,940.25,945,14314600
26/02/2015 16:00:00,949.74,954.49,940.25,949.74,6511600
27/02/2015 16:00:00,954.49,968.74,949.74,954.49,8954600
02/03/2015 16:00:00,954.49,968.74,954.49,959.24,6232600
03/03/2015 16:00:00,959.24,968.74,949.74,949.74,4559300
04/03/2015 16:00:00,954.49,954.49,940.25,945,7909600
05/03/2015 16:00:00,954.49,963.99,949.74,954.49,5256900
06/03/2015 16:00:00,954.49,959.24,949.74,949.74,4712200
09/03/2015 16:00:00,945,949.74,935.5,935.5,5132700
10/03/2015 16:00:00,940.25,940.25,930.75,930.75,2657000
11/03/2015 16:00:00,926,930.75,916.5,921.25,3605200
12/03/2015 16:00:00,921.25,940.25,911.75,935.5,3350900
13/03/2015 16:00:00,935.5,940.25,921.25,926,4492500
16/03/2015 16:00:00,930.75,930.75,907.01,907.01,7688200
17/03/2015 16:00:00,916.5,916.5,902.26,907.01,3950500
18/03/2015 16:00:00,907.01,907.01,902.26,902.26,3492600
19/03/2015 16:00:00,907.01,916.5,907.01,907.01,4004800
