Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,3660.000000,3660.000000,3660.000000,3660.000000,3033.385742,0
2019-01-02,3610.000000,3640.000000,3590.000000,3610.000000,2991.946289,74945100
2019-01-03,3580.000000,3640.000000,3580.000000,3620.000000,3000.234375,93458300
2019-01-04,3620.000000,3660.000000,3610.000000,3660.000000,3033.385742,114459600
2019-01-07,3700.000000,3710.000000,3660.000000,3660.000000,3033.385742,74641100
2019-01-08,3660.000000,3680.000000,3630.000000,3680.000000,3049.961670,81361900
2019-01-09,3710.000000,3740.000000,3690.000000,3720.000000,3083.113770,119390300
2019-01-10,3740.000000,3750.000000,3710.000000,3750.000000,3107.977539,141926800
2019-01-11,3760.000000,3770.000000,3700.000000,3730.000000,3091.401611,107861300
2019-01-14,3730.000000,3790.000000,3730.000000,3790.000000,3141.129150,115067500
2019-01-15,3770.000000,3790.000000,3740.000000,3780.000000,3132.841309,140860200
2019-01-16,3790.000000,3800.000000,3760.000000,3780.000000,3132.841309,103772600
2019-01-17,3790.000000,3840.000000,3780.000000,3810.000000,3157.705322,119859400
2019-01-18,3850.000000,3850.000000,3790.000000,3820.000000,3165.992920,96096600
2019-01-21,3800.000000,3830.000000,3800.000000,3800.000000,3149.416992,80926000
2019-01-22,3770.000000,3790.000000,3740.000000,3770.000000,3124.553467,119687600
2019-01-23,3760.000000,3810.000000,3730.000000,3770.000000,3124.553467,163458700
2019-01-24,3750.000000,3810.000000,3750.000000,3790.000000,3141.129150,176166500
2019-01-25,3820.000000,3820.000000,3780.000000,3780.000000,3132.841309,127141300
2019-01-28,3750.000000,3790.000000,3750.000000,3780.000000,3132.841309,93581100
2019-01-29,3780.000000,3820.000000,3650.000000,3690.000000,3058.249756,187613500
2019-01-30,3700.000000,3760.000000,3700.000000,3750.000000,3107.977539,144747500
2019-01-31,3800.000000,3870.000000,3800.000000,3850.000000,3190.856934,252448500
2019-02-01,3880.000000,3930.000000,3870.000000,3920.000000,3248.872559,140105900
2019-02-04,3950.000000,3950.000000,3890.000000,3900.000000,3232.296387,75955600
2019-02-05,3900.000000,3900.000000,3900.000000,3900.000000,3232.296387,0
2019-02-06,3920.000000,3940.000000,3910.000000,3920.000000,3248.872559,78073900
2019-02-07,3930.000000,3930.000000,3890.000000,3930.000000,3257.160156,82938300
2019-02-08,3860.000000,3910.000000,3850.000000,3890.000000,3224.008301,78473000
2019-02-11,3890.000000,3920.000000,3860.000000,3870.000000,3207.432617,55587600
2019-02-12,3900.000000,3900.000000,3820.000000,3850.000000,3190.856934,94961400
2019-02-13,3890.000000,3890.000000,3780.000000,3790.000000,3141.129150,108181100
2019-02-14,3820.000000,3850.000000,3750.000000,3800.000000,3149.416992,119542400
2019-02-15,3840.000000,3840.000000,3750.000000,3770.000000,3124.553467,87738200
2019-02-18,3790.000000,3860.000000,3790.000000,3840.000000,3182.569092,93662400
2019-02-19,3900.000000,4000.000000,3880.000000,3910.000000,3240.584473,139946000
2019-02-20,3910.000000,3940.000000,3860.000000,3890.000000,3224.008301,124066500
2019-02-21,3830.000000,3940.000000,3830.000000,3910.000000,3240.584473,114540900
2019-02-22,3860.000000,3910.000000,3860.000000,3900.000000,3232.296387,81700600
2019-02-25,3940.000000,3970.000000,3900.000000,3960.000000,3282.024170,106730500
2019-02-26,3960.000000,3970.000000,3910.000000,3940.000000,3265.448486,61418800
2019-02-27,3910.000000,3920.000000,3850.000000,3870.000000,3207.432617,88062100
2019-02-28,3850.000000,3870.000000,3840.000000,3850.000000,3190.856934,106492300
2019-03-01,3870.000000,3890.000000,3860.000000,3870.000000,3207.432617,71431900
2019-03-04,3900.000000,3920.000000,3880.000000,3880.000000,3215.720459,57026900
2019-03-05,3900.000000,3900.000000,3860.000000,3860.000000,3199.144775,70615700
2019-03-06,3890.000000,3920.000000,3860.000000,3900.000000,3232.296387,56508700
2019-03-07,3900.000000,3900.000000,3900.000000,3900.000000,3232.296387,0
2019-03-08,3820.000000,3880.000000,3810.000000,3850.000000,3190.856934,129784700
2019-03-11,3900.000000,3900.000000,3830.000000,3860.000000,3199.144775,46743400
2019-03-12,3880.000000,3890.000000,3810.000000,3840.000000,3182.569092,63500100
2019-03-13,3800.000000,3810.000000,3780.000000,3790.000000,3141.129150,46756100
2019-03-14,3780.000000,3850.000000,3780.000000,3840.000000,3182.569092,90157600
2019-03-15,3900.000000,3950.000000,3890.000000,3950.000000,3273.736084,97150400
2019-03-18,3990.000000,4030.000000,3980.000000,4000.000000,3315.175781,92904100
2019-03-19,4040.000000,4050.000000,3970.000000,3980.000000,3298.600098,57945500
2019-03-20,3960.000000,4010.000000,3960.000000,3990.000000,3306.888184,85969100
2019-03-21,4010.000000,4040.000000,3970.000000,3990.000000,3306.888184,110206700
2019-03-22,4030.000000,4070.000000,4000.000000,4050.000000,3356.615967,94636900
2019-03-25,4030.000000,4040.000000,3990.000000,4010.000000,3323.464111,82166300
2019-03-26,4050.000000,4080.000000,4010.000000,4060.000000,3364.903564,68612800
2019-03-27,4080.000000,4080.000000,4040.000000,4050.000000,3356.615967,51063000
2019-03-28,4070.000000,4080.000000,4030.000000,4070.000000,3373.191650,61147700
2019-03-29,4050.000000,4140.000000,4050.000000,4110.000000,3406.343262,64740600
2019-04-01,4140.000000,4160.000000,4130.000000,4150.000000,3439.494873,66844600
2019-04-02,4170.000000,4170.000000,4130.000000,4150.000000,3439.494873,44403800
2019-04-03,4150.000000,4150.000000,4150.000000,4150.000000,3439.494873,0
2019-04-04,4180.000000,4280.000000,4140.000000,4220.000000,3497.510498,63002400
2019-04-05,4260.000000,4290.000000,4250.000000,4270.000000,3538.950439,49127500
2019-04-08,4290.000000,4290.000000,4210.000000,4250.000000,3522.374756,75453200
2019-04-09,4280.000000,4350.000000,4260.000000,4300.000000,3563.813965,73325100
2019-04-10,4300.000000,4320.000000,4260.000000,4310.000000,3572.102051,106216900
2019-04-11,4300.000000,4320.000000,4280.000000,4300.000000,3563.813965,171468700
2019-04-12,4300.000000,4320.000000,4280.000000,4310.000000,3572.102051,76584700
2019-04-15,4350.000000,4360.000000,4310.000000,4350.000000,3605.253906,64160400
2019-04-16,4330.000000,4360.000000,4320.000000,4340.000000,3596.965820,90837700
2019-04-17,4340.000000,4340.000000,4340.000000,4340.000000,3596.965820,0
2019-04-18,4450.000000,4730.000000,4380.000000,4460.000000,3696.421387,182035000
2019-04-19,4460.000000,4460.000000,4460.000000,4460.000000,3696.421387,0
2019-04-22,4460.000000,4460.000000,4410.000000,4440.000000,3679.844727,101963500
2019-04-23,4410.000000,4450.000000,4410.000000,4430.000000,3671.557129,54840800
2019-04-24,4410.000000,4430.000000,4400.000000,4400.000000,3646.693359,172810100
2019-04-25,4380.000000,4390.000000,4260.000000,4330.000000,3588.677734,184463200
2019-04-26,4240.000000,4360.000000,4210.000000,4330.000000,3588.677734,132874000
2019-04-29,4290.000000,4350.000000,4280.000000,4340.000000,3596.965820,76916700
2019-04-30,4390.000000,4410.000000,4340.000000,4370.000000,3621.829590,127804000
2019-05-01,4370.000000,4370.000000,4370.000000,4370.000000,3621.829590,0
2019-05-02,4420.000000,4420.000000,4340.000000,4370.000000,3621.829590,126901700
2019-05-03,4330.000000,4400.000000,4310.000000,4380.000000,3630.117432,109485100
2019-05-06,4300.000000,4300.000000,4190.000000,4230.000000,3505.798828,143009800
2019-05-07,4210.000000,4280.000000,4210.000000,4250.000000,3522.374756,112789100
2019-05-08,4250.000000,4250.000000,4180.000000,4220.000000,3497.510498,120152500
2019-05-09,4140.000000,4160.000000,4120.000000,4120.000000,3414.631348,163340000
2019-05-10,4100.000000,4160.000000,4090.000000,4120.000000,3414.631348,120282900
2019-05-13,4130.000000,4140.000000,4100.000000,4100.000000,3398.055176,71877200
2019-05-14,4000.000000,4090.000000,3970.000000,4050.000000,3356.615967,115090400
2019-05-15,4050.000000,4060.000000,3890.000000,3890.000000,3224.008301,167394600
2019-05-16,3940.000000,3990.000000,3820.000000,3860.000000,3199.144775,144094800
2019-05-17,3910.000000,3910.000000,3770.000000,3790.000000,3141.129150,155199000
2019-05-20,3800.000000,3850.000000,3660.000000,3750.000000,3107.977539,165275800
2019-05-21,3800.000000,3840.000000,3710.000000,3750.000000,3107.977539,206532500
2019-05-22,3710.000000,3830.000000,3710.000000,3770.000000,3124.553467,118633800
2019-05-23,3820.000000,3890.000000,3800.000000,3850.000000,3190.856934,209226900
2019-05-24,3780.000000,3930.000000,3770.000000,3850.000000,3293.649658,150398400
2019-05-27,3900.000000,3970.000000,3860.000000,3920.000000,3353.534424,123578400
2019-05-28,3930.000000,3950.000000,3810.000000,3810.000000,3259.430176,376621800
2019-05-29,3890.000000,3950.000000,3860.000000,3940.000000,3370.644287,139713200
2019-05-30,3940.000000,3940.000000,3940.000000,3940.000000,3370.644287,0
2019-05-31,3990.000000,4120.000000,3980.000000,4100.000000,3507.522949,261104200
2019-06-03,4100.000000,4100.000000,4100.000000,4100.000000,3507.522949,0
2019-06-04,4100.000000,4100.000000,4100.000000,4100.000000,3507.522949,0
2019-06-05,4100.000000,4100.000000,4100.000000,4100.000000,3507.522949,0
2019-06-06,4100.000000,4100.000000,4100.000000,4100.000000,3507.522949,0
2019-06-07,4100.000000,4100.000000,4100.000000,4100.000000,3507.522949,0
2019-06-10,4220.000000,4270.000000,4200.000000,4230.000000,3618.737305,196745300
2019-06-11,4250.000000,4250.000000,4150.000000,4230.000000,3618.737305,116270900
2019-06-12,4170.000000,4210.000000,4170.000000,4210.000000,3601.626953,92904100
2019-06-13,4250.000000,4250.000000,4180.000000,4200.000000,3593.072266,116825700
2019-06-14,4170.000000,4240.000000,4170.000000,4230.000000,3618.737305,72298800
2019-06-17,4250.000000,4250.000000,4200.000000,4200.000000,3593.072266,55193600
2019-06-18,4180.000000,4260.000000,4180.000000,4260.000000,3644.402100,158342200
2019-06-19,null,null,null,null,null,null
2019-06-20,4330.000000,4330.000000,4280.000000,4310.000000,3687.176758,107715700
2019-06-21,4290.000000,4360.000000,4260.000000,4360.000000,3729.951416,170191100
2019-06-24,4310.000000,4350.000000,4290.000000,4310.000000,3687.176758,82569600
2019-06-25,4350.000000,4350.000000,4290.000000,4330.000000,3704.286377,59456000
2019-06-26,4330.000000,4370.000000,4320.000000,4360.000000,3729.951416,102850200
2019-06-27,4380.000000,4390.000000,4350.000000,4380.000000,3747.061035,81746600
2019-06-28,4370.000000,4400.000000,4350.000000,4360.000000,3729.951416,102580700
2019-07-01,4400.000000,4420.000000,4380.000000,4420.000000,3781.281006,104844900
2019-07-02,4420.000000,4420.000000,4360.000000,4410.000000,3772.726074,134440200
2019-07-03,4390.000000,4420.000000,4360.000000,4400.000000,3764.170898,74371900
2019-07-04,4360.000000,4400.000000,4360.000000,4390.000000,3755.616455,38687900
2019-07-05,4420.000000,4420.000000,4380.000000,4400.000000,3764.170898,53771200
2019-07-08,4380.000000,4410.000000,4370.000000,4400.000000,3764.170898,46233200
2019-07-09,4370.000000,4410.000000,4370.000000,4410.000000,3772.726074,64718300
2019-07-10,4410.000000,4480.000000,4400.000000,4470.000000,3824.055420,80977700
2019-07-11,4490.000000,4540.000000,4480.000000,4510.000000,3858.275146,91416500
2019-07-12,4510.000000,4540.000000,4490.000000,4510.000000,3858.275146,64575400
2019-07-15,4540.000000,4560.000000,4520.000000,4530.000000,3875.385498,68954800
2019-07-16,4500.000000,4550.000000,4500.000000,4550.000000,3892.494873,84477400
2019-07-17,4520.000000,4550.000000,4500.000000,4520.000000,3866.830322,65303400
2019-07-18,4500.000000,4510.000000,4440.000000,4450.000000,3806.945801,77028200
