Date,Open,High,Low,Close,Adj Close,Volume
2013-03-25,7650.000000,7800.000000,7600.000000,7650.000000,5223.422852,36989000
2013-03-26,7700.000000,7850.000000,7600.000000,7750.000000,5291.703125,4
2013-03-27,7800.000000,7950.000000,7800.000000,7950.000000,5428.263672,4
2013-03-28,7900.000000,7900.000000,7750.000000,7900.000000,5394.123047,37304500
2013-04-01,7850.000000,7950.000000,7800.000000,7850.000000,5359.983398,12344500
2013-04-02,7900.000000,7950.000000,7850.000000,7950.000000,5428.263672,4
2013-04-03,8000.000000,8000.000000,7900.000000,7950.000000,5428.263672,4
2013-04-04,7950.000000,7950.000000,7700.000000,7700.000000,5257.562500,4
2013-04-05,7750.000000,7850.000000,7650.000000,7650.000000,5223.422852,4
2013-04-08,7650.000000,7700.000000,7550.000000,7700.000000,5257.562500,4
2013-04-09,7650.000000,7700.000000,7550.000000,7700.000000,5257.562500,4
2013-04-10,7700.000000,7700.000000,7550.000000,7550.000000,5155.143555,4
2013-04-11,7650.000000,7800.000000,7600.000000,7750.000000,5291.703125,4
2013-04-12,7700.000000,7800.000000,7650.000000,7650.000000,5223.422852,4
2013-04-15,7700.000000,7700.000000,7550.000000,7600.000000,5189.283691,4
2013-04-16,7550.000000,7800.000000,7500.000000,7750.000000,5291.703125,4
2013-04-17,7700.000000,7800.000000,7650.000000,7650.000000,5223.422852,4
2013-04-18,7650.000000,7750.000000,7650.000000,7750.000000,5291.703125,4
2013-04-19,7750.000000,7800.000000,7700.000000,7700.000000,5257.562500,4
2013-04-22,7750.000000,7800.000000,7700.000000,7800.000000,5325.843262,4
2013-04-23,7800.000000,7800.000000,7700.000000,7750.000000,5291.703125,3
2013-04-24,7800.000000,7800.000000,7700.000000,7800.000000,5325.843262,21364500
2013-04-25,7650.000000,7700.000000,7300.000000,7350.000000,5018.583496,4
2013-04-26,7250.000000,7350.000000,7200.000000,7200.000000,4916.163574,4
2013-04-29,7200.000000,7400.000000,7200.000000,7400.000000,5052.724121,4
2013-04-30,7400.000000,7400.000000,7150.000000,7350.000000,5018.583496,4
2013-05-01,7350.000000,7350.000000,7200.000000,7350.000000,5018.583496,19838500
2013-05-02,7250.000000,7350.000000,7200.000000,7200.000000,4916.163574,4
2013-05-03,7150.000000,7200.000000,6900.000000,6900.000000,4711.323242,4
2013-05-06,6900.000000,7100.000000,6900.000000,7000.000000,4779.603516,4
2013-05-07,7000.000000,7050.000000,6950.000000,7050.000000,4813.742676,4
2013-05-08,7100.000000,7200.000000,7050.000000,7100.000000,4847.882813,33887500
2013-05-10,7100.000000,7250.000000,7100.000000,7200.000000,4916.163574,4
2013-05-13,7200.000000,7200.000000,6950.000000,6950.000000,4745.462891,4
2013-05-14,6950.000000,7050.000000,6950.000000,7050.000000,4813.742676,4
2013-05-15,7050.000000,7200.000000,7050.000000,7050.000000,4813.742676,30304000
2013-05-16,7150.000000,7150.000000,7050.000000,7050.000000,4813.742676,4
2013-05-17,7050.000000,7150.000000,7000.000000,7050.000000,4813.742676,38274500
2013-05-20,7100.000000,7300.000000,7100.000000,7200.000000,4916.163574,4
2013-05-21,7150.000000,7200.000000,7050.000000,7150.000000,4985.895996,34916000
2013-05-22,7150.000000,7250.000000,7150.000000,7150.000000,4985.895996,20706500
2013-05-23,7150.000000,7200.000000,7000.000000,7050.000000,4916.163086,4
2013-05-24,7150.000000,7200.000000,7100.000000,7200.000000,5020.762695,4
2013-05-27,7150.000000,7200.000000,7000.000000,7000.000000,4881.296875,4
2013-05-28,7000.000000,7500.000000,7000.000000,7450.000000,5195.093750,3
2013-05-29,7500.000000,7550.000000,7200.000000,7200.000000,5020.762695,4
2013-05-30,7150.000000,7250.000000,7050.000000,7050.000000,4916.163086,4
2013-05-31,7150.000000,7200.000000,7050.000000,7050.000000,4916.163086,4
2013-06-03,7050.000000,7200.000000,7000.000000,7050.000000,4916.163086,48729500
2013-06-04,7050.000000,7150.000000,7050.000000,7150.000000,4985.895996,4
2013-06-05,7100.000000,7100.000000,7000.000000,7100.000000,4951.029297,38788000
2013-06-07,7100.000000,7100.000000,6800.000000,6800.000000,4741.831543,4
2013-06-10,7000.000000,7050.000000,6850.000000,6850.000000,4776.697754,4
2013-06-11,6800.000000,6950.000000,6650.000000,6650.000000,4637.231934,4
2013-06-12,6600.000000,7200.000000,6500.000000,7150.000000,4985.895996,3
2013-06-13,7000.000000,7050.000000,6800.000000,6900.000000,4811.563965,4
2013-06-14,6800.000000,7050.000000,6800.000000,7050.000000,4916.163086,4
2013-06-17,7050.000000,7100.000000,6900.000000,6950.000000,4846.429688,4
2013-06-18,7000.000000,7100.000000,6950.000000,7000.000000,4881.296875,24962500
2013-06-19,7000.000000,7000.000000,6800.000000,6850.000000,4776.697754,4
2013-06-20,6700.000000,6750.000000,6550.000000,6600.000000,4602.366211,4
2013-06-21,6500.000000,6500.000000,6200.000000,6350.000000,4428.034180,4
2013-06-24,6350.000000,6500.000000,6250.000000,6300.000000,4393.166504,4
2013-06-25,6400.000000,6400.000000,6150.000000,6150.000000,4288.567871,4
2013-06-26,6350.000000,6650.000000,6300.000000,6500.000000,4532.631836,4
2013-06-27,6700.000000,6900.000000,6700.000000,6700.000000,4672.098633,39563500
2013-06-28,6900.000000,7050.000000,6900.000000,7000.000000,4881.296875,4
2013-07-01,6900.000000,6950.000000,6850.000000,6850.000000,4776.697754,4
2013-07-02,6950.000000,6950.000000,6650.000000,6700.000000,4672.098633,28314000
2013-07-03,6700.000000,6800.000000,6500.000000,6550.000000,4567.499512,22044500
2013-07-04,6600.000000,6700.000000,6550.000000,6550.000000,4567.499512,12946000
2013-07-05,6650.000000,6800.000000,6600.000000,6750.000000,4706.964844,11788500
2013-07-08,6650.000000,6650.000000,6500.000000,6500.000000,4532.631836,26076000
2013-07-09,6600.000000,6700.000000,6500.000000,6500.000000,4532.631836,17568000
2013-07-10,6450.000000,6650.000000,6400.000000,6500.000000,4532.631836,30779500
2013-07-11,6550.000000,6700.000000,6550.000000,6600.000000,4602.366211,48983000
2013-07-12,6550.000000,6650.000000,6500.000000,6600.000000,4602.366211,26262500
2013-07-15,6650.000000,6700.000000,6600.000000,6650.000000,4637.231934,18965000
2013-07-16,6700.000000,6900.000000,6650.000000,6850.000000,4776.697754,29972000
2013-07-17,6850.000000,6950.000000,6600.000000,6750.000000,4706.964844,26930000
2013-07-18,6650.000000,6800.000000,6500.000000,6650.000000,4637.231934,26688000
2013-07-19,6600.000000,6750.000000,6550.000000,6650.000000,4637.231934,20365000
2013-07-22,6700.000000,6700.000000,6550.000000,6550.000000,4567.499512,7650500
2013-07-23,6600.000000,6700.000000,6550.000000,6700.000000,4672.098633,17235000
2013-07-24,6650.000000,6700.000000,6500.000000,6600.000000,4602.366211,22636500
2013-07-25,6650.000000,6700.000000,6550.000000,6600.000000,4602.366211,21667000
2013-07-26,6650.000000,6650.000000,6350.000000,6450.000000,4497.765137,19944000
2013-07-29,6500.000000,6500.000000,6300.000000,6300.000000,4393.166504,18451000
2013-07-30,6400.000000,6500.000000,6300.000000,6450.000000,4497.765137,17330500
2013-07-31,6500.000000,6500.000000,6300.000000,6500.000000,4532.631836,24335500
2013-08-01,6500.000000,6750.000000,6450.000000,6750.000000,4706.964844,34016500
2013-08-02,6700.000000,6800.000000,6600.000000,6700.000000,4672.098633,28591500
2013-08-12,6700.000000,6750.000000,6450.000000,6450.000000,4497.765137,28760500
2013-08-13,6450.000000,6600.000000,6450.000000,6600.000000,4602.366211,10993000
2013-08-14,6600.000000,6750.000000,6550.000000,6750.000000,4706.964844,14326000
2013-08-15,6600.000000,6650.000000,6450.000000,6500.000000,4532.631836,35943500
2013-08-16,6450.000000,6450.000000,6300.000000,6300.000000,4393.166504,36920000
2013-08-19,6200.000000,6250.000000,5900.000000,5950.000000,4149.102539,55986500
2013-08-20,6000.000000,6100.000000,5800.000000,5950.000000,4149.102539,64791000
2013-08-21,6000.000000,6150.000000,5900.000000,5900.000000,4114.235352,27349000
2013-08-22,5850.000000,5950.000000,5800.000000,5900.000000,4114.235352,28323500
2013-08-23,6000.000000,6050.000000,5800.000000,5850.000000,4079.369385,18689000
2013-08-26,5950.000000,5950.000000,5650.000000,5650.000000,3939.904053,10574500
2013-08-27,5750.000000,5750.000000,5300.000000,5300.000000,3695.838867,31201000
2013-08-28,5150.000000,5600.000000,5100.000000,5600.000000,3905.037109,33662000
2013-08-29,5800.000000,6000.000000,5650.000000,5850.000000,4079.369385,60559500
2013-08-30,5900.000000,6150.000000,5900.000000,6050.000000,4218.834473,56328000
2013-09-02,6100.000000,6100.000000,5750.000000,5900.000000,4114.235352,31540500
2013-09-03,5900.000000,5950.000000,5800.000000,5900.000000,4114.235352,16871000
2013-09-04,5800.000000,5850.000000,5650.000000,5700.000000,3974.770508,33617500
2013-09-05,5700.000000,5750.000000,5500.000000,5550.000000,3870.171387,40340000
2013-09-06,5600.000000,5700.000000,5400.000000,5700.000000,3974.770508,20629500
2013-09-09,5800.000000,5850.000000,5750.000000,5850.000000,4079.369385,18966000
2013-09-10,5900.000000,6400.000000,5900.000000,6350.000000,4428.034180,73538000
2013-09-11,6400.000000,6400.000000,6050.000000,6200.000000,4323.434570,36283000
2013-09-12,6100.000000,6250.000000,5900.000000,6150.000000,4288.567871,38600000
2013-09-13,6050.000000,6250.000000,6050.000000,6200.000000,4323.434570,16660000
2013-09-16,6400.000000,6900.000000,6300.000000,6900.000000,4811.563965,61520500
2013-09-17,6800.000000,6850.000000,6550.000000,6750.000000,4706.964844,46868000
2013-09-18,6650.000000,6800.000000,6600.000000,6750.000000,4706.964844,28601000
2013-09-19,7000.000000,7500.000000,7000.000000,7100.000000,4951.029297,97396000
2013-09-20,7100.000000,7100.000000,6800.000000,6900.000000,4811.563965,34479500
2013-09-23,6800.000000,6850.000000,6700.000000,6850.000000,4776.697754,21235500
2013-09-24,6800.000000,6850.000000,6400.000000,6400.000000,4462.900879,46472000
2013-09-25,6400.000000,6550.000000,6200.000000,6300.000000,4393.166504,52809000
2013-09-26,6350.000000,6550.000000,6350.000000,6400.000000,4462.900879,51757500
2013-09-27,6350.000000,6600.000000,6350.000000,6500.000000,4532.631836,26349000
2013-09-30,6400.000000,6450.000000,6250.000000,6450.000000,4497.765137,37523000
2013-10-01,6350.000000,6500.000000,6300.000000,6350.000000,4428.034180,21550500
2013-10-02,6450.000000,6550.000000,6350.000000,6350.000000,4428.034180,24583500
2013-10-03,6350.000000,6500.000000,6350.000000,6450.000000,4497.765137,20864000
2013-10-04,6450.000000,6450.000000,6300.000000,6400.000000,4462.900879,20334500
2013-10-07,6350.000000,6450.000000,6350.000000,6350.000000,4428.034180,18164500
2013-10-08,6350.000000,6600.000000,6350.000000,6500.000000,4532.631836,23023000
2013-10-09,6500.000000,6600.000000,6450.000000,6550.000000,4567.499512,12789500
2013-10-10,6650.000000,6850.000000,6600.000000,6800.000000,4741.831543,38531500
2013-10-11,7000.000000,7000.000000,6850.000000,6900.000000,4857.279297,37758000
2013-10-16,7000.000000,7050.000000,6900.000000,7000.000000,4927.674805,38918000
2013-10-17,7150.000000,7250.000000,6750.000000,6850.000000,4822.081055,35620500
2013-10-18,6850.000000,6900.000000,6700.000000,6900.000000,4857.279297,17450500
2013-10-21,6900.000000,6900.000000,6750.000000,6900.000000,4857.279297,20809000
2013-10-22,6750.000000,6850.000000,6600.000000,6650.000000,4681.291016,22800500
2013-10-23,6650.000000,6800.000000,6650.000000,6700.000000,4716.488770,13674500
2013-10-24,6650.000000,6950.000000,6650.000000,6950.000000,4892.476074,25357000
2013-10-25,6900.000000,7000.000000,6800.000000,6950.000000,4892.476074,28075000
2013-10-28,7000.000000,7000.000000,6800.000000,6800.000000,4786.884766,9105500
2013-10-29,6850.000000,6850.000000,6700.000000,6800.000000,4786.884766,12762500
2013-10-30,6750.000000,6900.000000,6700.000000,6900.000000,4857.279297,16268500
2013-10-31,6750.000000,6850.000000,6650.000000,6650.000000,4681.291016,25539500
2013-11-01,6650.000000,6750.000000,6500.000000,6500.000000,4575.697754,39496000
2013-11-04,6500.000000,6600.000000,6400.000000,6450.000000,4540.499512,20388000
2013-11-06,6450.000000,6600.000000,6450.000000,6550.000000,4610.896973,22046500
2013-11-07,6550.000000,6750.000000,6550.000000,6700.000000,4716.488770,25217000
2013-11-08,6700.000000,6750.000000,6600.000000,6700.000000,4716.488770,17275000
2013-11-11,6650.000000,6800.000000,6600.000000,6750.000000,4751.687012,24385000
2013-11-12,6800.000000,6800.000000,6550.000000,6600.000000,4646.094238,25568000
2013-11-13,6550.000000,6600.000000,6350.000000,6350.000000,4470.105469,28635500
2013-11-14,6400.000000,6500.000000,6400.000000,6450.000000,4540.499512,20655500
2013-11-15,6450.000000,6550.000000,6300.000000,6300.000000,4434.906738,24868500
2013-11-18,6450.000000,6650.000000,6400.000000,6650.000000,4681.291016,25714500
2013-11-19,6650.000000,6800.000000,6650.000000,6750.000000,4751.687012,29579000
2013-11-20,6800.000000,6850.000000,6550.000000,6550.000000,4610.896973,27081500
2013-11-21,6500.000000,6750.000000,6500.000000,6700.000000,4716.488770,18807000
2013-11-22,6750.000000,6800.000000,6600.000000,6600.000000,4646.094238,13101000
2013-11-25,6550.000000,6650.000000,6500.000000,6550.000000,4610.896973,15837500
2013-11-26,6500.000000,6550.000000,6300.000000,6300.000000,4434.906738,51243500
2013-11-27,6400.000000,6400.000000,6250.000000,6300.000000,4434.906738,32594500
2013-11-28,6300.000000,6350.000000,6200.000000,6300.000000,4434.906738,25902000
2013-11-29,6200.000000,6300.000000,6150.000000,6250.000000,4399.708496,29525000
2013-12-02,6300.000000,6450.000000,6250.000000,6400.000000,4505.303711,24308500
2013-12-03,6400.000000,6450.000000,6300.000000,6350.000000,4470.105469,12479000
2013-12-04,6300.000000,6400.000000,6250.000000,6250.000000,4399.708496,20264500
2013-12-05,6200.000000,6200.000000,6050.000000,6150.000000,4329.314453,38709000
2013-12-06,6100.000000,6150.000000,6050.000000,6150.000000,4329.314453,19672000
2013-12-09,6200.000000,6400.000000,6150.000000,6300.000000,4434.906738,21130000
2013-12-10,6350.000000,6550.000000,6300.000000,6550.000000,4610.896973,27231500
2013-12-11,6550.000000,6550.000000,6400.000000,6450.000000,4540.499512,15145500
2013-12-12,6400.000000,6400.000000,6300.000000,6300.000000,4434.906738,12941500
2013-12-13,6300.000000,6350.000000,6100.000000,6100.000000,4294.117188,32394000
2013-12-16,6050.000000,6150.000000,6050.000000,6100.000000,4294.117188,13463500
2013-12-17,6200.000000,6350.000000,6200.000000,6200.000000,4364.512207,24311500
2013-12-18,6200.000000,6350.000000,6200.000000,6250.000000,4399.708496,17598000
2013-12-19,6350.000000,6500.000000,6300.000000,6500.000000,4575.697754,23872000
2013-12-20,6500.000000,6500.000000,6400.000000,6400.000000,4505.303711,20854000
2013-12-23,6400.000000,6500.000000,6300.000000,6450.000000,4540.499512,14792000
2013-12-24,6500.000000,6600.000000,6450.000000,6600.000000,4646.094238,12111500
2013-12-27,6600.000000,6650.000000,6600.000000,6600.000000,4646.094238,11625500
2013-12-30,6700.000000,6850.000000,6650.000000,6800.000000,4786.884766,37858500
2014-01-02,6850.000000,6950.000000,6800.000000,6950.000000,4892.476074,14603500
2014-01-03,6950.000000,6950.000000,6700.000000,6750.000000,4751.687012,18566000
2014-01-06,6800.000000,6950.000000,6750.000000,6850.000000,4822.081055,29776200
2014-01-07,6900.000000,7000.000000,6825.000000,6825.000000,4804.482910,26433200
2014-01-08,6850.000000,6900.000000,6650.000000,6800.000000,4786.884766,19343900
2014-01-09,6825.000000,6875.000000,6700.000000,6775.000000,4769.285645,23481000
2014-01-10,6725.000000,6825.000000,6675.000000,6750.000000,4751.687012,22086800
2014-01-13,6850.000000,7025.000000,6800.000000,7000.000000,4927.674805,33263200
2014-01-15,7025.000000,7400.000000,7025.000000,7300.000000,5138.861328,56714000
2014-01-16,7325.000000,7350.000000,7200.000000,7300.000000,5138.861328,27017400
2014-01-17,7200.000000,7200.000000,6875.000000,6925.000000,4874.877930,49480500
2014-01-20,6875.000000,6950.000000,6825.000000,6825.000000,4804.482910,24099600
2014-01-21,6900.000000,6900.000000,6750.000000,6750.000000,4751.687012,16751900
2014-01-22,6750.000000,6825.000000,6700.000000,6800.000000,4786.884766,34666100
2014-01-23,6850.000000,6875.000000,6750.000000,6800.000000,4786.884766,24660500
2014-01-24,6525.000000,6750.000000,6525.000000,6525.000000,4593.295898,51920700
2014-01-27,6400.000000,6450.000000,6250.000000,6400.000000,4505.303711,33682400
2014-01-28,6400.000000,6500.000000,6350.000000,6375.000000,4487.703125,35519100
2014-01-29,6425.000000,6525.000000,6400.000000,6425.000000,4522.901855,48344200
2014-01-30,6350.000000,6425.000000,6275.000000,6425.000000,4522.901855,50615900
2014-02-03,6400.000000,6400.000000,6350.000000,6350.000000,4470.105469,24496000
2014-02-04,6250.000000,6325.000000,6225.000000,6250.000000,4399.708496,31151000
2014-02-05,6300.000000,6375.000000,6275.000000,6375.000000,4487.703125,22449600
2014-02-06,6375.000000,6425.000000,6350.000000,6400.000000,4505.303711,24377800
2014-02-07,6450.000000,6600.000000,6425.000000,6525.000000,4593.295898,45661900
2014-02-10,6575.000000,6600.000000,6475.000000,6500.000000,4575.697754,28504500
2014-02-11,6500.000000,6600.000000,6500.000000,6575.000000,4628.494141,17430500
2014-02-12,6625.000000,6650.000000,6575.000000,6650.000000,4681.291016,38309400
2014-02-13,6575.000000,6700.000000,6575.000000,6650.000000,4681.291016,29030900
2014-02-14,6675.000000,6750.000000,6650.000000,6700.000000,4716.488770,27986800
2014-02-17,6750.000000,6900.000000,6725.000000,6825.000000,4804.482910,52551700
2014-02-18,6775.000000,6825.000000,6700.000000,6800.000000,4786.884766,28768000
2014-02-19,6750.000000,6950.000000,6750.000000,6950.000000,4892.476074,40294200
2014-02-20,6875.000000,6950.000000,6825.000000,6900.000000,4857.279297,42230600
2014-02-21,6950.000000,6975.000000,6875.000000,6975.000000,4910.075195,39134100
2014-02-24,6975.000000,7000.000000,6750.000000,6775.000000,4769.285645,33404200
2014-02-25,6800.000000,6800.000000,6625.000000,6700.000000,4716.488770,49663500
2014-02-26,6625.000000,6675.000000,6525.000000,6550.000000,4610.896973,41094000
2014-02-27,6550.000000,6750.000000,6500.000000,6700.000000,4716.488770,36171900
2014-02-28,6775.000000,6950.000000,6775.000000,6950.000000,4892.476074,95332900
2014-03-03,6850.000000,6900.000000,6775.000000,6800.000000,4786.884766,27773000
2014-03-04,6850.000000,6850.000000,6725.000000,6825.000000,4804.482910,32191400
2014-03-05,6875.000000,7025.000000,6825.000000,7025.000000,4945.274414,54110600
2014-03-06,7050.000000,7100.000000,7000.000000,7025.000000,4945.274414,23145400
2014-03-07,7100.000000,7100.000000,6975.000000,7000.000000,4927.674805,34527600
2014-03-10,6950.000000,7300.000000,6950.000000,7275.000000,5121.261719,94212200
2014-03-11,7250.000000,7275.000000,7175.000000,7250.000000,5103.663086,37634400
2014-03-12,7200.000000,7250.000000,7175.000000,7225.000000,5086.063477,25901000
2014-03-13,7275.000000,7300.000000,7175.000000,7275.000000,5121.261719,25780400
2014-03-14,7200.000000,7800.000000,7150.000000,7800.000000,5490.837891,116469800
2014-03-17,7800.000000,7975.000000,7700.000000,7925.000000,5578.831543,142628608
2014-03-18,7900.000000,8000.000000,7575.000000,7700.000000,5420.441406,73445500
2014-03-19,7750.000000,8000.000000,7750.000000,7875.000000,5543.634766,48624200
2014-03-20,7850.000000,7850.000000,7550.000000,7550.000000,5314.849121,47176300
2014-03-21,7600.000000,7725.000000,7325.000000,7350.000000,5174.058105,66302100
2014-03-24,7400.000000,7450.000000,7250.000000,7275.000000,5121.261719,51606500
2014-03-25,7200.000000,7275.000000,7150.000000,7250.000000,5103.663086,45878000
2014-03-26,7350.000000,7375.000000,7300.000000,7300.000000,5138.861328,38008600
2014-03-27,7225.000000,7375.000000,7200.000000,7250.000000,5103.663086,51398100
2014-03-28,7275.000000,7400.000000,7275.000000,7375.000000,5191.657227,55907200
2014-04-01,7500.000000,7700.000000,7475.000000,7675.000000,5402.843750,60144400
2014-04-02,7700.000000,7775.000000,7650.000000,7725.000000,5438.041016,34822500
2014-04-03,7800.000000,7850.000000,7750.000000,7800.000000,5490.837891,41887000
2014-04-04,7850.000000,7875.000000,7675.000000,7800.000000,5490.837891,30022900
2014-04-07,7800.000000,8000.000000,7800.000000,8000.000000,5631.628418,78389600
2014-04-08,8000.000000,8050.000000,7950.000000,8025.000000,5649.227539,51386700
2014-04-09,8025.000000,8025.000000,8025.000000,8025.000000,5649.227539,0
2014-04-10,7700.000000,7700.000000,7350.000000,7525.000000,5297.250488,125819000
2014-04-11,7525.000000,7750.000000,7450.000000,7675.000000,5402.843750,53088900
2014-04-14,7725.000000,7825.000000,7625.000000,7700.000000,5420.441406,33610600
2014-04-15,7775.000000,7800.000000,7675.000000,7725.000000,5438.041016,36950300
2014-04-16,7750.000000,7800.000000,7725.000000,7750.000000,5455.639648,27122000
2014-04-17,7850.000000,7875.000000,7750.000000,7825.000000,5508.437012,39267300
2014-04-21,7950.000000,7975.000000,7875.000000,7900.000000,5561.232422,20496000
2014-04-22,7900.000000,7900.000000,7725.000000,7850.000000,5526.035156,35880000
2014-04-23,7900.000000,7925.000000,7850.000000,7900.000000,5561.232422,38386300
2014-04-24,7975.000000,7975.000000,7850.000000,7950.000000,5596.430664,32251900
2014-04-25,7950.000000,7975.000000,7850.000000,7875.000000,5543.634766,26516100
2014-04-28,7750.000000,7850.000000,7600.000000,7600.000000,5350.047363,49468100
2014-04-29,7550.000000,7575.000000,7400.000000,7475.000000,5262.052734,64571000
2014-04-30,7475.000000,7475.000000,7350.000000,7425.000000,5226.854492,73993900
2014-05-02,7400.000000,7500.000000,7400.000000,7425.000000,5226.854492,39628800
2014-05-05,7450.000000,7500.000000,7400.000000,7425.000000,5226.854492,17152600
2014-05-06,7450.000000,7500.000000,7400.000000,7400.000000,5209.257324,12741800
2014-05-07,7400.000000,7550.000000,7400.000000,7500.000000,5279.651855,37935900
2014-05-08,7550.000000,7575.000000,7475.000000,7475.000000,5262.052734,23525300
2014-05-09,7525.000000,7525.000000,7450.000000,7475.000000,5262.052734,16071700
2014-05-12,7525.000000,7550.000000,7475.000000,7500.000000,5279.651855,23384100
2014-05-13,7575.000000,7575.000000,7400.000000,7425.000000,5226.854492,46420600
2014-05-14,7500.000000,7600.000000,7425.000000,7575.000000,5332.447266,51446300
2014-05-16,7550.000000,7675.000000,7550.000000,7675.000000,5402.843750,52781900
2014-05-19,7700.000000,7800.000000,7600.000000,7700.000000,5420.441406,86604500
2014-05-20,7500.000000,7750.000000,7450.000000,7500.000000,5279.651855,68868600
2014-05-21,7500.000000,7575.000000,7450.000000,7500.000000,5279.651855,33823700
2014-05-22,7600.000000,7625.000000,7500.000000,7600.000000,5350.047363,37867700
2014-05-23,7500.000000,7550.000000,7450.000000,7500.000000,5387.400391,34145700
2014-05-26,7450.000000,7525.000000,7400.000000,7450.000000,5351.483398,12078300
2014-05-28,7450.000000,7450.000000,7400.000000,7450.000000,5351.483398,16619800
2014-05-30,7075.000000,7500.000000,7075.000000,7075.000000,5082.113281,93936600
